rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,7.3042507305394135,0.04153692822736837,8205.54961058422,4,0,0.24156184155264282
1,ST,11.71664918164716,0.08348578128188713,5182.383733573722,5,0,inf
1,ST,10.026821675177931,0.08480973814187967,11092.838745729741,5,0,inf
1,ST,9.939371826061999,0.0693535415443829,14628.908663769058,5,0,0.250736295664599
1,ST,6.8689405738299385,0.042981479587342074,14142.099686189104,4,0,0.41967800527299615
1,ST,8.052846205812838,0.0603597662850092,17611.506321313915,4,0,0.25156214041119046
1,ST,9.928257273599783,0.0647722520310406,12650.72998871855,5,0,0.3247296343509051
1,ST,9.622696051815351,0.0603064274418085,16274.82500370161,5,0,0.45787297845695135
1,ST,8.854855095475193,0.05489398410780598,10493.213712251627,5,0,0.4047740799169648
1,ST,8.215945087927807,0.06441722401204059,17339.026316529944,5,0,0.2204884664512564
1,ST,10.023178046356401,0.0674347926720612,4180.527970859386,5,0,inf
1,ST,7.240054151439461,0.05455409437023158,18161.930657156277,4,0,inf
1,ST,7.198105330436824,0.0391075427832803,9698.046376464057,4,0,0.3534961235609405
1,ST,5.707906295199029,0.034751467953013745,7676.63952996641,4,0,inf
1,ST,7.373919907363765,0.048180063684223486,17516.161369836984,4,0,0.32904827813931925
1,ST,10.455775120672579,0.07165479517072389,10871.695394977858,5,0,0.5725571209835894
1,ST,4.885033552561329,0.04454336991201922,17307.211912540173,4,0,inf
2,ST,10.333866004291743,0.08178579848290111,2260.482916851905,5,0,0.41474604538179094
2,ST,10.044432180011995,0.07222458879615304,7600.2716268024815,5,0,0.32677677682316475
2,ST,7.3736926021729,0.05394119561312358,3150.3323843422336,4,0,0.3064476044525999
2,ST,8.645145908478337,0.06053497280151252,5924.512826400135,5,0,0.3136512781044202
2,ST,9.023393162443943,0.062234000401122126,4027.3783252021185,5,0,0.16612430586942306
2,ST,7.213799122811249,0.051887177737958756,6920.37906247519,4,0,0.26485428404310574
2,ST,9.716022703322492,0.07302914421816308,13748.104851283984,5,0,0.26809367252198807
2,ST,10.218165948080575,0.13137196727160727,4265.247878994188,6,0,0.5525488966877189
2,ST,6.255592246610089,0.04492814711879652,10343.25202187082,4,0,inf
2,ST,10.852028506672031,0.15311455661732806,3634.528416246482,6,0,inf
2,ST,11.700545987413008,0.11317468687450329,1569.5702373770193,7,0,inf
2,ST,10.814042269048173,0.10391613358759276,1442.2887708950466,6,0,inf
2,ST,9.611616529636684,0.0653148210391194,12319.343473245184,5,0,0.2243488632413524
2,ST,9.179290615923241,0.07755498848027782,15540.492603088569,5,0,inf
2,ST,10.718396897850377,0.1052845881948794,2726.781290542315,5,0,0.23587667979472174
2,ST,7.343924078755619,0.0742168120900098,15190.485858141023,5,0,0.10722915167729227
2,ST,7.2156265164479,0.06308442185328826,14753.318661945872,4,0,0.14231718268225568
2,ST,6.678083428660981,0.04363832711239665,6418.8097497328,4,0,inf
2,ST,9.623801033986947,0.06568164994037418,11193.994955790715,5,0,0.20538503593522447
2,ST,9.517847074075647,0.07035554456582455,15020.854867107091,5,0,0.17017392930388353
2,ST,8.451114928460791,0.05612583573894698,9882.880805894905,4,0,0.4883030161070674
3,ST,10.012043834755126,0.07731946665408249,7333.17021857808,5,0,0.07530580496774532
3,ST,9.916380815338371,0.0805877496867605,7396.667082094122,5,0,0.17586526214307652
