rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,11.71664918164716,0.08348578128188713,5182.383733573722,5,0,0.6398976186987908
1,ST,6.8689405738299385,0.042981479587342074,14142.099686189104,4,0,0.24564748073698395
1,ST,7.198105330436824,0.0391075427832803,9698.046376464057,4,0,0.4172879606183149
1,ST,5.707906295199029,0.034751467953013745,7676.63952996641,4,0,0.34322899512265403
1,ST,11.083650804145565,0.06445803526993008,17126.715634222317,5,0,0.16422990455542918
1,ST,8.61028619685673,0.04648612275525352,17891.317825319267,4,0,0.11761557859706023
1,ST,8.927823594789082,0.04832413952828517,12575.86803534467,4,0,0.1266246466111926
1,ST,10.657698333003463,0.06469687201178076,22982.059505176843,5,0,0.0871088074241561
1,ST,10.220704204113717,0.05942742239884059,12125.285696600089,5,0,0.05886734297762016
1,ST,8.486898400174983,0.04594042350639464,13051.704162428518,4,0,0.2676622163075891
1,ST,4.74452810926202,0.02823491074028748,7421.014161339402,4,0,inf
1,ST,9.996902950584962,0.061906302380493106,23719.549793991584,5,0,0.14149034823149004
1,ST,10.527800443217103,0.05707128492648093,11628.033271507667,5,0,0.2550543189038874
1,ST,10.151876827747875,0.05986400281173349,15174.325719197706,5,0,0.10661188268028819
1,ST,6.031401618583699,0.03728287747184485,4577.929968383801,4,0,inf
1,ST,8.759262312989614,0.04915688295787711,13053.624016698139,4,0,0.10000990590488924
1,ST,10.999669293418611,0.06072816499222243,18275.548123964625,5,0,0.19724002395907503
1,ST,10.12516394394085,0.05154633753967724,17091.574373043964,5,0,0.1502275289797253
1,ST,8.553147314300027,0.037823442465495266,9047.581400055753,4,0,0.08524855663858052
1,ST,10.257117520796053,0.05979299235123815,14466.356916465049,5,0,0.08683975596320148
1,ST,10.843995242798956,0.06626486660812912,22624.870785313607,5,0,0.3299093884933224
1,ST,10.560523423633073,0.05987889807790185,14958.541514762972,5,0,0.059039359385164726
1,ST,10.828049189855664,0.06271020793841235,21012.21204097119,5,0,0.17414240441630077
1,ST,6.623282121346616,0.03830352672833997,26900.427788105306,4,0,inf
1,ST,5.952442675782777,0.03668567005294081,8538.43157034637,4,0,0.1464808346845574
1,ST,10.193823320789129,0.059313010704288495,13165.064437204019,5,0,0.0734202360598803
1,ST,11.804823609149317,0.09273495663912998,7620.440942355407,6,0,inf
1,ST,11.027549213379178,0.06515800565041907,22503.236315151684,5,0,0.07538775877640189
1,ST,10.776779830396563,0.062448523708937734,21254.86517266661,5,0,0.062171114885607226
1,ST,9.85319746948094,0.058465704157945386,21666.798345243387,5,0,0.20755052396916251
1,ST,9.067910063303172,0.05178942621452807,21583.20959339488,4,0,0.23517906111544265
1,ST,10.559376498741964,0.06493788980324948,24685.21224297411,5,0,0.15428065094378474
