rank,hover,alpha,size,ctrl,num_props,distance
5,ST,6.2353144859858505,0.2517379646337219,1068.8550418233294,7,0.16399905182714655
5,ST,4.4165709599334395,0.14744724636561846,1106.340309548147,6,inf
5,ST,6.141201290675027,0.18445799920404551,812.0499210054184,5,0.352509791513831
5,ST,8.26813421684685,0.42798160247768824,1020.2130267329921,8,0.6366206193098705
5,ST,8.37042780666894,0.3101572177795241,742.751769330694,7,0.3361311855370423
5,ST,7.0968318222091735,0.17826329218858564,766.4381301504749,7,0.12837920154823643
5,ST,7.993540411758861,0.263237973147865,634.3273732159981,7,0.36500534420479436
5,ST,7.106615253547776,0.2627332606139642,1062.2260179559205,6,0.10028263986653951
5,ST,8.124256429931119,0.29428203010473236,937.1352481917667,7,0.17111858518594236
5,ST,6.644546565109297,0.2610679730382984,830.1224688903918,7,0.2392893217009383
5,ST,7.422600432960245,0.3223005225056553,967.7652594518048,8,0.5445817848584871
5,ST,8.054084966831148,0.2904744240991305,446.95706355610645,6,0.38274480879299677
6,ST,8.295715623765316,0.36602994152249424,412.2273460200859,8,inf
6,ST,6.948497604983608,0.2596837032700521,473.9406898198567,7,0.35599428954481604
6,ST,6.216892760720431,0.27337656495529616,984.375031290094,6,0.4812820931231258
6,ST,6.142039253224392,0.2525322535269439,727.4056890487642,6,0.4080931625659852
6,ST,4.274778375203428,0.21392560558003232,642.2234798934086,6,inf
6,ST,5.92733867043609,0.22363388464683664,508.2858657034248,6,0.28326807122555214
6,ST,7.797104971139384,0.2743008911054787,109.12644472354943,7,inf
6,ST,8.013279884620264,0.35434304665491434,492.9768422886695,6,0.2364106833856145
6,ST,6.542942950731076,0.2512019920943001,558.1774437878564,7,0.42169699881845857
6,ST,7.518310258727897,0.32486491176481574,139.42252721026853,6,0.5620778811185037
6,ST,5.700102720329258,0.4417784818125785,1036.578306890909,5,inf
6,ST,5.143900047647531,0.21996198017357413,130.7285445678413,5,0.41916846542040354
6,ST,8.052750512923415,0.5170546972488806,417.2529745172663,7,inf
6,ST,7.369580327864999,0.3081962642939434,698.6261424569693,7,0.4003637140439049
7,ST,7.8622697500323415,0.4031940976151702,85.56040178326819,6,inf
7,ST,4.156330143488109,0.3841351426650488,666.1860991760669,7,inf
7,ST,6.136499823465335,0.4585987764234528,923.4454725713586,6,inf
7,ST,5.523020550254132,0.22936260000616884,207.5336494773547,7,inf
7,ST,8.203203309178916,0.831314844942602,350.55853162639806,7,inf
7,ST,8.172295011959072,0.5307810035936171,216.63826478195008,7,0.5831877612503428
7,ST,7.87653676759899,0.742044410414102,234.00223595541783,7,0.48888941143113007
