rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,4.74452810926202,0.02823491074028748,7421.014161339402,4,0,inf
1,ST,10.12516394394085,0.05154633753967724,17091.574373043964,5,0,0.07677558844085786
1,ST,12.295920073383213,0.07482147304351948,12451.9079932779,6,0,0.34110549907299953
1,ST,6.351449666549198,0.02935503941434591,13760.579309912076,4,0,0.3042051226694267
1,ST,12.3854404865787,0.07679204689560944,8150.017512084742,6,0,0.2748400110664853
1,ST,12.714791183627522,0.08333401748130433,7988.6003634662475,6,0,0.28795850199845957
1,ST,13.275075458998062,0.09291361023533724,7143.938334865068,6,0,inf
1,ST,8.95942919379328,0.037457711813407554,18461.718004851584,4,0,0.1522823186259437
1,ST,12.71716360119347,0.0916360304102817,6176.0389356324895,6,0,inf
1,ST,9.928831056853081,0.04848145778328669,16866.316225452934,4,0,0.11403740627902673
1,ST,10.602903607929042,0.05447376062674792,31050.30099233522,5,0,0.0600944042915755
1,ST,7.992016738855939,0.03510806831834329,16286.984422492786,4,0,0.03977978634883682
1,ST,11.634868967110183,0.06291813017807892,12933.61963362348,5,0,0.3658114883333155
1,ST,11.387959286928597,0.05601713658560938,26766.22929971921,5,0,0.08090225846990262
1,ST,10.238490919907195,0.052400215943155935,28699.20452640641,5,0,0.04898358968656251
1,ST,9.180354559382135,0.03831261935086203,43429.82332602566,4,0,inf
1,ST,6.822219818903191,0.030741745458681996,28521.410776600544,4,0,0.07898750138815121
1,ST,10.951818964542234,0.05349637494851313,26199.164762514185,5,0,0.02002067103337486
1,ST,8.51413975946045,0.03783027014116335,20389.347263038984,4,0,0.13249975313258439
1,ST,7.755396065184105,0.032361512499128574,21985.600283769854,4,0,0.08769467377206154
1,ST,10.752970006359895,0.054364208465777934,27849.2560490208,5,0,0.03705544927900934
1,ST,10.970555833000848,0.05449946676362592,27657.057582874848,5,0,0.03275389431825972
1,ST,11.057633018526564,0.055135397146892834,28077.916509035513,5,0,0.05218501766098435
1,ST,10.126865573891102,0.05223968605303654,23634.583557683825,5,0,0.06325748046933928
1,ST,10.40514292534419,0.05260145087382022,29024.66346177817,5,0,0.07834607595961267
1,ST,7.331864242757816,0.03134052121377431,13006.160882661847,4,0,0.04245633690041648
1,ST,10.93230612827006,0.053369495362694946,25939.821986375508,5,0,0.03570918940970313
1,ST,10.983363686186951,0.05388017129803385,25999.095530880473,5,0,0.01985337747167868
1,ST,8.166831075442627,0.03520213068024121,11495.102627324723,4,0,0.1582066105467222
1,ST,8.354030311560317,0.03615118437624737,20185.734298783296,4,0,0.09779205943025736
1,ST,7.867914814510337,0.03312280877437738,17041.376525437136,4,0,0.01922626909218083
1,ST,11.335485746097266,0.057346374129816545,28981.258436388707,5,0,0.12164083613129711
1,ST,8.040487033694271,0.03555581561800659,30445.475268640366,4,0,0.045393948788353865
1,ST,10.609832660392907,0.05270039366398008,28074.563727774614,5,0,0.012692701635015147
1,ST,9.827477911883598,0.05234152899568152,25653.522518895395,5,0,0.0629413625318573
1,ST,11.594015165549216,0.055419220891013574,24321.897051621334,5,0,0.09147581699519369
1,ST,7.0738331232053495,0.030854668769772563,15592.457757790193,4,0,0.11364968198780023
1,ST,7.659505994065604,0.03367842717378086,33692.230492417504,4,0,0.11330978541347153
1,ST,11.003176544320404,0.05468935609475126,27914.79827088238,5,0,0.02007968494065571
1,ST,11.294909053507437,0.05526713995235658,31712.41158006855,5,0,0.10787678807714952
1,ST,10.614311215848423,0.04726661999805151,16169.177582632885,4,0,0.18577759518245807
1,ST,7.672229173117324,0.032232563327297584,19358.414479271578,4,0,0.06267961520615922
1,ST,8.012010166303272,0.03549458800319551,14196.216762138,4,0,0.060323254142366
1,ST,10.063078320643726,0.05408287327651005,30403.686341836503,5,0,0.032607823132851196
1,ST,10.968750800626271,0.05487959982362437,28054.008526576526,5,0,0.01338127255683599
1,ST,7.887853819703767,0.034780927947551096,36341.02088776985,4,0,0.29606153161599474
1,ST,10.694401555638173,0.053294397514331966,30135.621235217695,5,0,0.06177128374583327
1,ST,7.858101627287635,0.03340421774584024,22622.44208762068,4,0,0.06604404634296455
1,ST,11.607073994226708,0.0563211172008597,27798.44066301621,5,0,0.03049968031933863
1,ST,7.27220692719798,0.03151893465970285,33765.82478348904,4,0,0.10468438100032022
1,ST,9.783559340102606,0.05205989719458317,26291.643345245422,5,0,0.10180108682277587
1,ST,7.357410805471166,0.032777354308359444,30334.94952135637,4,0,0.05737413758580409
1,ST,7.693215754272907,0.03155624021674816,17561.874529600278,4,0,0.05756138783041741
1,ST,6.736430414628088,0.030826999178738896,30413.511439349793,4,0,0.058054042939816836
2,ST,8.142432451770373,0.03912526910965489,41742.644364830136,4,0,inf
2,ST,12.87170103214754,0.11678910621442197,4492.59370698442,6,0,inf
2,ST,6.351061255245215,0.030821081707849616,12837.171482898268,4,0,inf
2,ST,12.157341295932996,0.09930174072866925,7719.14279265414,6,0,0.37183042934072874
2,ST,12.176220380305075,0.08068080381716916,7222.427474484532,6,0,0.25323387070683656
2,ST,11.817546856144661,0.08994126723859482,11876.61128905569,6,0,0.24931025020839512
2,ST,11.510906918645983,0.0679081454245495,14572.639408107376,5,0,0.22573805937829255
2,ST,12.358464857761648,0.08939349837423828,6786.7038334955905,6,0,0.22147623293566915
2,ST,9.112800115497578,0.04723538531196189,31720.411025559846,4,0,0.20695372009826488
2,ST,8.306052336930952,0.03939638798410599,39132.67195862866,4,0,0.1891948190131349
2,ST,7.408693287621328,0.03661274769744552,35643.034988572064,4,0,0.17782488989055828
2,ST,8.879234975055123,0.03997815803566367,33906.78733110379,4,0,0.1743976622959735
2,ST,9.80738037223224,0.05243463268097277,16617.23377869783,5,0,0.16745639831220416
2,ST,7.932174270183284,0.03556667226141461,21933.568895909124,4,0,0.1595755813827625
2,ST,11.541202116683808,0.08487460912874341,7982.255223771068,6,0,0.13775045261941837
2,ST,6.920108275432963,0.03121472043841281,13378.180093650635,4,0,0.11204011229820446
2,ST,11.920176677785085,0.0863706834422533,7977.243353284517,6,0,0.11173877740939445
2,ST,10.414799640610171,0.051753867406197654,10008.54987191314,4,0,0.10212631936888922
2,ST,8.553147314300027,0.037823442465495266,9047.581400055753,4,0,0.10118619031046967
2,ST,11.538264040432162,0.06443065900656762,13979.954840133156,5,0,0.1008899532136264
2,ST,7.136843998877231,0.033454546433727986,32826.43087296898,4,0,0.0947615055141662
2,ST,10.144347424730272,0.053068952899000724,27078.049167625668,5,0,0.09441144994648744
2,ST,8.3240762373565,0.03755723971779019,18481.26365647684,4,0,0.09332236073286759
2,ST,8.108234535315544,0.03750101958788832,19999.461936439704,4,0,0.08910449283610372
2,ST,10.269288572044436,0.049867063572667625,13087.920511315706,4,0,0.08822809876148659
2,ST,7.5248901635277905,0.03242909230783186,15421.61762632788,4,0,0.08808970948031358
2,ST,10.964899948902408,0.059188599731632,29961.41350089656,5,0,0.08569244398433937
2,ST,11.437965727560297,0.060799888571790785,25365.128053404325,5,0,0.08505008128004882
2,ST,8.60471124996502,0.039541543726518594,17417.17821626979,4,0,0.08388303501502861
2,ST,10.972401373661102,0.05515373229827308,23549.42388318958,5,0,0.08163685523766868
2,ST,9.298482106807045,0.052865853513606516,19944.537947808272,5,0,0.07869824823937371
2,ST,10.699470492693175,0.05372156669209659,24481.930846469237,5,0,0.07854192140630768
2,ST,9.484054237650334,0.051780735023780264,14835.520693622431,4,0,0.0767563983167917
2,ST,7.5917299131675,0.03634062828649723,34327.99932989455,4,0,0.07114213548558232
2,ST,7.222440300865355,0.03390596129128601,27629.950045878395,4,0,0.06990569824250083
2,ST,11.36985090655567,0.06233815141867872,27206.168215051668,5,0,0.06721127820859574
2,ST,11.266885606832775,0.05822844867731352,28481.54596472327,5,0,0.06465573140650804
2,ST,8.189718871484759,0.03724364276384355,18002.080042915797,4,0,0.06399121007961993
2,ST,6.9702768648959,0.031566595059793215,32457.363870714675,4,0,0.06387888917465717
2,ST,8.813573323719067,0.03813999248919914,12896.10689087615,4,0,0.06332078882821411
2,ST,10.98521033962543,0.05904211762416928,28793.41143145902,5,0,0.059202874989582877
2,ST,7.472418751340436,0.035301930282725304,32211.26043805233,4,0,0.05692157542825474
2,ST,10.804510823921085,0.05506908337341236,27702.461534970316,5,0,0.05584693827417336
2,ST,11.42963862968322,0.0579357421060305,26335.14943952573,5,0,0.055213440521666976
2,ST,9.272499097878924,0.05123050636629366,14774.533379243729,4,0,0.05513141805322608
2,ST,7.767907067254023,0.03787971745125246,34279.62745316194,4,0,0.05507818253199428
