rank,hover,alpha,size,ctrl,num_props,distance
1,ST,12.04493239427072,0.126342661032585,8455.184003371804,7,1.0225057402127475
1,ST,10.024918154286569,0.11887396824296212,2608.019874507957,6,0.7157965302310345
1,ST,8.497699626185918,0.0688092033930389,276.27789708055946,4,inf
1,ST,6.454023108288982,0.054603198877905705,7149.856202715627,4,inf
1,ST,12.173656292568698,0.26837512416306253,1215.9808317623163,7,inf
1,ST,7.178866867281191,0.06045550010423065,10330.728439188573,4,0.639772064948045
1,ST,9.567947640715227,0.0909512175659095,13013.62329293246,5,inf
1,ST,8.815722464235863,0.07579119442793861,12691.576148942451,5,0.4945218605836514
1,ST,12.081128019433159,0.2072210741088933,1014.1490111192464,7,0.7606922437302183
1,ST,7.844762040282209,0.06828976185363256,5570.115750393655,4,0.46269702986583483
1,ST,8.117925388433656,0.07026421277604418,2293.974852955021,4,0.25610618679064895
1,ST,9.999540407446434,0.10475595593036371,5912.568570513084,6,0.3345387352872089
2,ST,7.9908927638614,0.07168261944633478,768.4485155817371,4,0.1360122014896081
2,ST,8.363588193012522,0.09103104733083711,5114.114827801175,5,0.19406352040748442
2,ST,8.62532626049897,0.08731279392327622,661.6505966582395,4,inf
2,ST,8.650907610208517,0.09074926721926668,4556.591133606651,4,0.21031057040943255
2,ST,8.509149011719886,0.09592626467927945,5040.112568371298,6,0.12361294055137251
2,ST,7.008070540747492,0.06639455139680683,2622.410308453629,4,0.2511377823403711
2,ST,5.454170616871106,0.06412170413128437,9730.649760268005,4,0.5245647121274322
2,ST,8.426287308572697,0.11914892014763942,6079.026446668324,5,0.4540641939104608
2,ST,8.05659158786838,0.10379169916119631,7842.328290298042,5,0.5602239241035445
2,ST,8.513538741162398,0.09029684327471403,4898.414441664456,6,0.06523785659011205
2,ST,9.367002975740084,0.11402324472217107,1141.2108266475977,6,0.41395151556534954
2,ST,9.891667043538595,0.13508522185548483,3382.3108544685224,6,0.31456585159877526
