rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,6.8689405738299385,0.042981479587342074,14142.099686189104,4,0,0.2085677910765224
1,ST,5.707906295199029,0.034751467953013745,7676.63952996641,4,0,0.3349429795151934
1,ST,11.083650804145565,0.06445803526993008,17126.715634222317,5,0,0.05548199207253386
1,ST,8.61028619685673,0.04648612275525352,17891.317825319267,4,0,0.07887647038669163
1,ST,8.927823594789082,0.04832413952828517,12575.86803534467,4,0,0.07322124745889831
1,ST,8.486898400174983,0.04594042350639464,13051.704162428518,4,0,0.1235821659996275
1,ST,4.74452810926202,0.02823491074028748,7421.014161339402,4,0,inf
1,ST,10.527800443217103,0.05707128492648093,11628.033271507667,5,0,0.07162607173105356
1,ST,8.759262312989614,0.04915688295787711,13053.624016698139,4,0,0.08165414028818312
1,ST,10.999669293418611,0.06072816499222243,18275.548123964625,5,0,0.13678520152493837
1,ST,10.12516394394085,0.05154633753967724,17091.574373043964,5,0,0.07201174445723513
1,ST,8.553147314300027,0.037823442465495266,9047.581400055753,4,0,0.1154458770112266
1,ST,6.623282121346616,0.03830352672833997,26900.427788105306,4,0,inf
1,ST,9.85319746948094,0.058465704157945386,21666.798345243387,5,0,0.15246182251128587
1,ST,9.067910063303172,0.05178942621452807,21583.20959339488,4,0,0.1626657058239046
1,ST,10.559376498741964,0.06493788980324948,24685.21224297411,5,0,0.12741772465135348
1,ST,11.046454627692038,0.06119598189967828,24257.290065582303,5,0,0.07498772089577255
1,ST,7.845723199708856,0.035674401469264566,11714.300370705118,4,0,0.1284881453758681
1,ST,11.050561323683306,0.0593941068162533,13997.071853970132,5,0,0.04898449023644145
1,ST,7.831407141392143,0.04939536311059688,19834.487015751285,4,0,0.2631266351233492
1,ST,11.350978683656276,0.06871571664597782,15206.913080050877,5,0,0.2242340405728004
1,ST,12.353045819109678,0.11727755136794892,3471.8986583485844,6,0,1.0943594065825062
1,ST,10.414799640610171,0.051753867406197654,10008.54987191314,4,0,0.1396703664991312
1,ST,10.113281226230413,0.05995854661365272,23268.623608847935,5,0,0.13986768421290172
1,ST,10.21610932007,0.05640463638610579,14587.121642801529,5,0,0.09742604565144042
1,ST,12.295920073383213,0.07482147304351948,12451.9079932779,6,0,0.3454800830501772
1,ST,12.424748868400838,0.2951644283611674,854.500239573264,8,0,inf
1,ST,10.604504783409578,0.059331062238929574,15829.957331097987,5,0,0.12759740027868174
1,ST,10.520910707625653,0.05681624370601317,15351.936254317068,5,0,0.04113167887780363
1,ST,9.503020298851622,0.05711721884030602,17152.72853893782,5,0,0.13682786918814316
2,ST,9.781110454008566,0.06033934415862062,17754.770620667572,5,0,0.07163206985993127
2,ST,10.151876827747875,0.05986400281173349,15174.325719197706,5,0,0.025792533884830635
2,ST,10.257117520796053,0.05979299235123815,14466.356916465049,5,0,0.02133231930480063
2,ST,10.560523423633073,0.05987889807790185,14958.541514762972,5,0,0.07652857071077901
2,ST,10.193823320789129,0.059313010704288495,13165.064437204019,5,0,0.07695715856018073
2,ST,11.541202116683808,0.08487460912874341,7982.255223771068,6,0,0.2470984478725143
2,ST,12.176220380305075,0.08068080381716916,7222.427474484532,6,0,inf
2,ST,10.285197934156782,0.06005210640168895,15268.584744610745,5,0,0.06703941303262473
2,ST,7.198105330436824,0.0391075427832803,9698.046376464057,4,0,0.11760034080910983
2,ST,10.220704204113717,0.05942742239884059,12125.285696600089,5,0,0.04124412188209396
2,ST,6.187869470323152,0.03577948464804906,10901.464290956214,4,0,inf
2,ST,9.996902950584962,0.061906302380493106,23719.549793991584,5,0,0.167670793937774
2,ST,7.501974308257029,0.04119455148769892,9393.758232971464,4,0,0.10583590492330301
2,ST,10.828049189855664,0.06271020793841235,21012.21204097119,5,0,0.15469596890413945
2,ST,9.738289028083985,0.05849027562247677,19679.85492503908,5,0,0.13924999428416468
2,ST,10.776779830396563,0.062448523708937734,21254.86517266661,5,0,0.10518842529791392
2,ST,7.240054151439461,0.05455409437023158,18161.930657156277,4,0,0.06990113867608043
2,ST,7.610679612035174,0.05540835007586183,19020.165059734136,4,0,0.08690309180785394
2,ST,7.762355531593687,0.05760003328620974,18254.278452438302,4,0,0.09213248686552011
2,ST,7.303191862733971,0.0545866428221099,18563.14161909977,4,0,0.07678146842100794
2,ST,5.579449800994092,0.03997634411107742,25776.452284618386,4,0,inf
2,ST,10.659890229545661,0.06217058673756053,15548.519011165738,5,0,0.033999701688159356
2,ST,11.920176677785085,0.0863706834422533,7977.243353284517,6,0,inf
2,ST,10.58744327969433,0.06209198335640809,12504.089298787254,5,0,0.04850438522911986
2,ST,10.022698551867622,0.05759235365453075,14303.629687950683,5,0,0.03974663591828155
2,ST,7.493801627698423,0.040312974125282605,6437.535942416658,4,0,inf
2,ST,9.596605489032548,0.056597246967802634,15964.52273048295,4,0,0.056518576355148044
2,ST,10.613291697734926,0.06227867859494039,16322.882971366962,5,0,0.04970006243940045
2,ST,9.5022565853073,0.05634155439553697,14421.30770331473,5,0,0.06593082702716445
2,ST,9.312440208598641,0.052924655909261806,15651.314767782711,4,0,0.1298964909864215
2,ST,8.304830579261234,0.04371395299887069,8004.298789661159,4,0,0.20963013161455069
2,ST,9.802480525097252,0.05689932010535605,12009.617591303842,5,0,0.11101309286292171
2,ST,8.171557521591234,0.048851435111762834,14055.952419920082,4,0,0.19357237665200167
