alpha,volume,dominated
13.587870850285576,0.0161094287186721,False
8.614780741691145,0.0012213970836382217,False
12.217048143629468,0.010602205843692574,False
11.621881767688112,0.00765797702707218,False
8.624736915390946,0.0012495576335991244,False
8.624737030000484,0.0012495576335991244,False
8.624730236064206,0.0012495576335991244,False
10.380212452528042,0.0016382315697348307,False
8.624736915390946,0.0012495576335991244,False
10.380217839102503,0.0016382315697348307,False
10.38021933199664,0.0016382315697348307,False
10.43968177106749,0.0016744493408109569,False
8.624736915390946,0.0012495576335991244,False
10.380217839102503,0.0016382315697348307,False
10.38021933199664,0.0016382315697348307,False
10.43968177106749,0.0016744493408109569,False
10.43968903147418,0.0016744493408109569,False
8.624737030000484,0.0012495576335991244,False
10.38021933199664,0.0016382315697348307,False
8.994451995149984,0.0015324075513034959,False
10.380229227414025,0.0016382315697348307,False
8.624737030000484,0.0012495576335991244,False
10.38021933199664,0.0016382315697348307,False
8.624736915661442,0.0012495576335991244,False
8.624736915390946,0.0012495576335991244,False
10.380217839102503,0.0016382315697348307,False
10.439660560760368,0.0016744493408109569,False
8.629696375441704,0.0012591917712974476,False
10.380229227414025,0.0016382315697348307,False
8.624737030000484,0.0012495576335991244,False
8.624730236064206,0.0012495576335991244,False
10.380212452528042,0.0016382315697348307,False
10.43968903147418,0.0016744493408109569,False
8.994450726652309,0.0015324075513034959,False
8.629689858480177,0.0012591917712974476,False
10.43968177106749,0.0016744493408109569,False
10.380229227414025,0.0016382315697348307,False
10.380217839102503,0.0016382315697348307,False
8.624730236064206,0.0012495576335991244,False
8.624736915661442,0.0012495576335991244,False
8.624736915390946,0.0012495576335991244,False
8.624737030000484,0.0012495576335991244,False
10.38021933199664,0.0016382315697348307,False
8.629696375441704,0.0012591917712974476,False
10.380229227414025,0.0016382315697348307,False
8.629687619809474,0.0012591917712974476,False
8.629689858480177,0.0012591917712974476,False
8.629696375441704,0.0012591917712974476,False
8.994458298199467,0.0015324075513034959,False
10.380217839102503,0.0016382315697348307,False
8.629689858480177,0.0012591917712974476,False
8.624736915661442,0.0012495576335991244,False
10.380229227414025,0.0016382315697348307,False
10.380217839102503,0.0016382315697348307,False
10.38021933199664,0.0016382315697348307,False
8.629696375441704,0.0012591917712974476,False
10.43968903147418,0.0016744493408109569,False
10.380217839102503,0.0016382315697348307,False
10.464065784498878,0.0016762609390637724,False
8.629696375441704,0.0012591917712974476,False
10.380229227414025,0.0016382315697348307,False
8.629687619809474,0.0012591917712974476,False
10.38021933199664,0.0016382315697348307,False
10.43968177106749,0.0016744493408109569,False
10.43968903147418,0.0016744493408109569,False
8.624737030000484,0.0012495576335991244,False
10.439660560760368,0.0016744493408109569,False
8.624736915661442,0.0012495576335991244,False
10.380229227414025,0.0016382315697348307,False
8.624737030000484,0.0012495576335991244,False
8.624730236064206,0.0012495576335991244,False
8.624736915661442,0.0012495576335991244,False
10.380229227414025,0.0016382315697348307,False
8.629687619809474,0.0012591917712974476,False
10.439660560760368,0.0016744493408109569,False
10.380212452528042,0.0016382315697348307,False
8.629694796594322,0.0012591917712974476,False
8.614787068697026,0.0012213970836382217,False
8.629689858480177,0.0012591917712974476,False
10.380212452528042,0.0016382315697348307,False
10.380245736065971,0.0016382315697348307,False
10.38022087665395,0.0016382315697348307,False
10.380220076752295,0.0016382315697348307,False
10.380222725098477,0.0016382315697348307,False
10.439689913910382,0.0016744493408109569,False
8.624727087543357,0.0012495576335991244,False
8.629697389340397,0.0012591917712974476,False
10.38022087665395,0.0016382315697348307,False
10.439689913910382,0.0016744493408109569,False
8.629683375764442,0.0012591917712974476,False
10.439681758402157,0.0016744493408109569,False
8.624735272232678,0.0012495576335991244,False
8.629683499037725,0.0012591917712974476,False
8.629683375764442,0.0012591917712974476,False
8.624735308516767,0.0012495576335991244,False
8.624735272232678,0.0012495576335991244,False
8.624724187452474,0.0012495576335991244,False
8.624727087543357,0.0012495576335991244,False
8.624735308516767,0.0012495576335991244,False
8.629697626791001,0.0012591917712974476,False
8.629683499037725,0.0012591917712974476,False
8.624727087543357,0.0012495576335991244,False
10.380245736065971,0.0016382315697348307,False
10.38022087665395,0.0016382315697348307,False
8.629683499037725,0.0012591917712974476,False
8.629683375764442,0.0012591917712974476,False
10.439681758402157,0.0016744493408109569,False
8.629697626791001,0.0012591917712974476,False
10.380220076752295,0.0016382315697348307,False
8.629693194163748,0.0012591917712974476,False
8.624732688602595,0.0012495576335991244,False
8.624738295088472,0.0012495576335991244,False
10.38022568980431,0.0016382315697348307,False
8.624727087543357,0.0012495576335991244,False
8.624735308516767,0.0012495576335991244,False
8.624735272232678,0.0012495576335991244,False
8.629690283991165,0.0012591917712974476,False
8.629686804843145,0.0012591917712974476,False
8.62473492124309,0.0012495576335991244,False
10.38024941685478,0.0016382315697348307,False
10.439689913910382,0.0016744493408109569,False
8.629683375764442,0.0012591917712974476,False
8.629697389340397,0.0012591917712974476,False
8.629697626791001,0.0012591917712974476,False
10.380220076752295,0.0016382315697348307,False
10.439713688592402,0.0016744493408109569,False
8.624732688602595,0.0012495576335991244,False
10.380217146742817,0.0016382315697348307,False
8.624730653308239,0.0012495576335991244,False
8.629693194163748,0.0012591917712974476,False
10.439679335807975,0.0016744493408109569,False
10.380217146742817,0.0016382315697348307,False
8.624724187452474,0.0012495576335991244,False
8.629683375764442,0.0012591917712974476,False
8.624735308516767,0.0012495576335991244,False
10.38022087665395,0.0016382315697348307,False
8.624730653308239,0.0012495576335991244,False
8.624719275473353,0.0012495576335991244,False
10.380224176214554,0.0016382315697348307,False
8.629686804843145,0.0012591917712974476,False
10.439689913910382,0.0016744493408109569,False
10.380216699981608,0.0016382315697348307,False
8.624735308516767,0.0012495576335991244,False
10.439684969550123,0.0016744493408109569,False
8.629683499037725,0.0012591917712974476,False
8.629683375764442,0.0012591917712974476,False
8.624735308516767,0.0012495576335991244,False
8.624735272232678,0.0012495576335991244,False
8.624724187452474,0.0012495576335991244,False
8.629683375764442,0.0012591917712974476,False
10.439681758402157,0.0016744493408109569,False
8.629697626791001,0.0012591917712974476,False
8.629683499037725,0.0012591917712974476,False
10.380216699981608,0.0016382315697348307,False
8.624735308516767,0.0012495576335991244,False
8.629697626791001,0.0012591917712974476,False
8.624730653308239,0.0012495576335991244,False
8.624719275473353,0.0012495576335991244,False
10.380224176214554,0.0016382315697348307,False
10.380217146742817,0.0016382315697348307,False
8.629683499037725,0.0012591917712974476,False
10.380216699981608,0.0016382315697348307,False
8.624735308516767,0.0012495576335991244,False
8.624735272232678,0.0012495576335991244,False
10.38022568980431,0.0016382315697348307,False
8.624727087543357,0.0012495576335991244,False
8.629697389340397,0.0012591917712974476,False
8.61478859957205,0.0012213970836382217,False
8.629690331367032,0.0012591917712974476,False
10.439713688592402,0.0016744493408109569,False
8.614780400752819,0.0012213970836382217,False
8.629686804843145,0.0012591917712974476,False
10.439689913910382,0.0016744493408109569,False
10.380216699981608,0.0016382315697348307,False
8.629697389340397,0.0012591917712974476,False
8.624735272232678,0.0012495576335991244,False
8.629683499037725,0.0012591917712974476,False
8.624727087543357,0.0012495576335991244,False
8.624735308516767,0.0012495576335991244,False
8.99446265593296,0.0015324075513034959,False
8.629694301920306,0.0012591917712974476,False
10.38024941685478,0.0016382315697348307,False
8.62968669909107,0.0012591917712974476,False
10.38022716227422,0.0016382315697348307,False
10.439685965153108,0.0016744493408109569,False
8.624728062375564,0.0012495576335991244,False
8.629681730028961,0.0012591917712974476,False
10.380209692242111,0.0016382315697348307,False
10.43969608657385,0.0016744493408109569,False
10.38024941685478,0.0016382315697348307,False
10.38022314553955,0.0016382315697348307,False
8.629697628408872,0.0012591917712974476,False
10.380220076752295,0.0016382315697348307,False
8.614769487810669,0.0012213970836382217,False
8.624732688602595,0.0012495576335991244,False
10.380217146742817,0.0016382315697348307,False
10.43969608657385,0.0016744493408109569,False
10.38024941685478,0.0016382315697348307,False
8.624727176733865,0.0012495576335991244,False
8.629697628408872,0.0012591917712974476,False
10.43969608657385,0.0016744493408109569,False
10.439686594807348,0.0016744493408109569,False
8.62968669909107,0.0012591917712974476,False
8.624728062375564,0.0012495576335991244,False
8.624722627146463,0.0012495576335991244,False
10.380209692242111,0.0016382315697348307,False
10.306925958324127,0.001707944161805842,True
8.553683285762428,0.0012671834151999212,True
8.629694301920306,0.0012591917712974476,False
8.624728935426328,0.0012495576335991244,False
8.624727176733865,0.0012495576335991244,False
8.49960892336978,0.0015465142650041724,True
9.628746760240798,0.00210206865506271,True
8.629683375764442,0.0012591917712974476,False
8.553676901379013,0.0012671834151999212,True
10.306923718720833,0.001707944161805842,True
10.439713688592402,0.0016744493408109569,False
7.996439352144439,0.001899989327021392,True
9.541846553556649,0.0026395591412976854,True
8.62473492124309,0.0012495576335991244,False
8.629688205041868,0.0012591917712974476,False
8.62968669909107,0.0012591917712974476,False
8.624728062375564,0.0012495576335991244,False
8.114730301902545,0.0019835863419300137,True
9.698599637679841,0.0026794775424865123,True
8.601003423549468,0.00633318913633069,True
8.55888342602286,0.0012334103250554228,True
8.614781115337527,0.0012213970836382217,False
8.624719275473353,0.0012495576335991244,False
8.1323529348754,0.0019289606033298231,True
9.698599236370407,0.0026794775424865123,True
10.235783064212496,0.0016483124862028487,True
8.55369031054873,0.0012671834151999212,True
9.77167708638768,0.0020964165010748546,True
9.903724616315817,0.002020167650756313,True
8.629681730028961,0.0012591917712974476,False
10.235793608086908,0.0016483124862028487,True
8.629691600421717,0.0012591917712974476,False
8.624730411679632,0.0012495576335991244,False
10.23575076510745,0.0016483124862028487,True
8.16110496852869,0.0018114576980360693,True
10.439674178418185,0.0016744493408109569,False
8.629678321904807,0.0012591917712974476,False
7.980337362700611,0.0019422864169395169,True
8.498620822857585,0.0039960147169955,True
10.380212911964325,0.0016382315697348307,False
