rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,14.344535184795737,0.15258408529774162,1196.82480464502,8,0,inf
1,ST,13.488662042632125,0.06486051552275918,16031.22082870921,6,0,1.175058878703637
1,ST,11.83938157446437,0.024333343190409622,135741.90822124045,4,0,0.5771197743156864
1,ST,11.824918596119462,0.024708009434482092,138223.826870928,4,0,0.12030955002341624
1,ST,11.554048733681457,0.02361497232278207,138896.06241554784,4,0,0.008989278426412211
1,ST,12.978405166000451,0.04081023925663296,50529.44676217932,5,0,0.4548959172067
1,ST,12.93820816784331,0.04004898193559161,52933.08734318915,5,0,0.031478009102630586
1,ST,12.69126935335202,0.03866039167203994,56874.95725097532,5,0,0.00448840187591414
1,ST,12.409927285796856,0.037772243209472596,57942.60841357861,5,0,0.0037544884538810394
1,ST,12.378707987915838,0.037746677267159225,58875.868185700296,5,0,0.0017690867227772235
1,ST,12.82455217657086,0.03966842845326034,57082.79570618596,5,0,0.0018855053997830565
1,ST,12.803958633663493,0.03910711749888378,56414.638548569135,5,0,0.002988858009874455
1,ST,11.799132305640146,0.024586029192457663,137405.50154146625,4,0,0.024655393784869972
1,ST,12.441861862003528,0.037854650494187375,59284.405108336214,5,0,0.0014978346971325552
1,ST,12.93733178176804,0.040186670135909625,53150.77644282256,5,0,0.011792185801808967
1,ST,13.451345383488915,0.054443392231585126,21477.44066603805,6,0,0.15080540948385418
1,ST,12.629374606394604,0.0384916363847245,58948.78909669417,5,0,0.0011773550541459784
1,ST,11.797303465259319,0.024288182953274867,137820.4536153316,4,0,0.006626118638699845
1,ST,11.79691701722018,0.02424412450392526,141017.28022720965,4,0,0.014463328284617546
1,ST,12.65059207045283,0.03860710850533004,58705.62104020217,5,0,0.001826671785542566
1,ST,12.9025652850081,0.03975388864054633,54235.857982425514,5,0,0.00342209794004847
1,ST,12.496539978489164,0.03805219090103501,58030.319428035014,5,0,0.000968153003140131
1,ST,11.710743577202392,0.02390286631107249,145824.13292201035,4,0,0.0014126556523730092
1,ST,12.815206733828248,0.039476846729260974,58097.500350984694,5,0,0.003047775383266101
1,ST,12.862813310647253,0.039408265028595846,54817.40773242946,5,0,0.006542097919890836
1,ST,12.848512224399661,0.039304448708173526,55921.7932300514,5,0,0.0013593465087803226
1,ST,12.654545780157004,0.038823936593083135,59420.825042716926,5,0,0.002634321885200614
1,ST,12.912050464360787,0.03987073034823928,54052.13048186053,5,0,0.004270505860515814
1,ST,11.738266456785414,0.02409924227850819,146362.6647951115,4,0,0.0032339379874007862
1,ST,11.786903398593708,0.024321425097058175,142753.612675431,4,0,0.013179562807292645
1,ST,11.65573026510626,0.02376003026050382,145879.96716538022,4,0,0.002917494278361414
1,ST,12.52413055407306,0.038484034601391735,60567.05278691994,5,0,0.003307025619008123
1,ST,12.91011581908877,0.03988396488590985,54323.57849761013,5,0,0.0053465491945385545
1,ST,12.391479789105789,0.03813048027697106,61145.86001401012,5,0,0.0025028434654784312
1,ST,11.790885989722348,0.02440135362938943,141277.39713422488,4,0,0.004271688337950625
