rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,8.229579660676595,0.05841409187420668,13530.69593749601,4,0,0.1564989679535029
1,ST,8.121782916423824,0.03841373275689669,12070.124082108488,4,0,0.2609630241885652
1,ST,14.344535184795737,0.15258408529774162,1196.82480464502,8,0,inf
1,ST,6.096579587388171,0.03474099523211116,3175.0578059301342,4,0,inf
1,ST,10.437838389398934,0.0714706760089811,4815.135894830386,5,0,0.08179274032704945
1,ST,6.7958056812679635,0.06986683877421566,17257.325487458846,5,0,0.11931933317978735
1,ST,5.869224872383475,0.06408688671051141,27095.11179917344,4,0,inf
1,ST,5.814424512709824,0.04736511452434213,22667.095744683535,4,0,inf
1,ST,11.594863897901792,0.07366467831167495,5314.907115857498,5,0,0.15914489475866242
1,ST,10.425601418206572,0.16358981864578337,6171.119748486474,6,0,inf
1,ST,5.935388999720505,0.04549574584050299,17306.65189201719,4,0,0.20246753353844793
1,ST,6.428009494470663,0.048498845848340744,26749.957549092596,4,0,0.25366820678967184
1,ST,9.420054575105707,0.06784960154932722,15244.49638168562,5,0,0.11463998414010293
1,ST,11.070299279911875,0.10205856908842675,5674.447995062725,6,0,0.31507146250473733
1,ST,10.326303595148675,0.11752852263225294,7611.235970928243,5,0,0.3749964979935621
1,ST,11.9834458139615,0.07896187056497071,3297.8178483188267,5,0,0.17561933716887393
1,ST,8.799678453860393,0.038205275548613894,4462.46331821264,4,0,0.1560470981509352
1,ST,9.778800198819203,0.05960999827838462,1579.1033745891077,4,0,0.15129088601309781
1,ST,8.931325071521709,0.05612387572537078,6401.619545451114,4,0,0.1398952582184143
1,ST,13.040557853926755,0.146726228581076,2964.559040810321,7,0,0.5379152762103001
1,ST,10.137199659212264,0.08629080787570971,10076.114598892083,5,0,0.24227588476376577
1,ST,7.035666965883243,0.055893557877621826,14363.152189190798,4,0,0.06297692377375942
1,ST,12.114893105011282,0.10811966527422145,2886.9996394205486,6,0,0.29748597740738436
1,ST,8.817775803927608,0.04685076742187605,5446.361947306936,4,0,0.03639214127809884
1,ST,7.153746430796654,0.06806465746301482,15325.004850324898,4,0,0.15880284958736973
1,ST,10.045819723928608,0.07504260158158127,10933.24767793943,5,0,0.1478022251393536
1,ST,7.0986978159394045,0.0628332727098611,15845.567755032773,4,0,0.11981202747952097
1,ST,6.949646377322236,0.054468565786738726,15170.31134652255,4,0,0.07746596434041451
1,ST,10.591107031806562,0.06686432050966597,3002.5835599354655,4,0,0.11147496961424339
1,ST,6.856986180412615,0.048053416300240626,14254.2306989053,4,0,0.058977238023646954
1,ST,10.303175688524204,0.07792267893596144,7981.8680634081375,5,0,0.14154801368874967
1,ST,8.867928751192927,0.05192095265756651,12960.037381920745,4,0,0.11603924254494954
1,ST,6.545902736117839,0.054818494037706014,20114.79306093621,4,0,0.26115744378971617
1,ST,10.100913089494766,0.06004651575457365,9915.18506041425,4,0,0.1165928597136037
2,ST,8.833023863902303,0.05690056505697877,9531.935582551663,4,0,0.10022918694156734
2,ST,10.079648546605496,0.0687121149347601,4359.653905846476,5,0,0.1245046958355696
2,ST,9.391108595827578,0.0647078071183882,4632.539462342792,4,0,0.03910904409559932
2,ST,7.109261234543776,0.057778747598880756,12155.52736506381,4,0,0.10994251879705845
2,ST,6.5098588869886145,0.055777008995695876,18119.98950749722,4,0,0.32081815975731215
2,ST,9.462643673356597,0.06492420217721726,5029.174248496507,4,0,0.04012571527060148
2,ST,9.222590132668715,0.09122677630412537,6308.092039912961,5,0,0.06802948766300945
2,ST,9.433202440544331,0.09325831445029119,10396.541684156591,5,0,0.05589215826666687
