rank,hover,alpha,size,ctrl,num_props,quad_flag
56,N,0.0,0.46121387526361085,0.0,6,0
38,SP,7.472100218698161,0.28182552516173814,0.0,5,0
6,ST,6.409534284373022,0.25664030085091677,1565.7043251442403,8,0
56,N,0.0,0.3107383865009222,0.0,7,0
18,ST,4.6565563106174235,6.52787090003616,12.323004963374244,8,0
56,N,0.0,0.2862773672034825,0.0,4,0
15,ST,5.982420908956389,2.0121287274981876,38.09349912469023,8,0
39,SP,4.549599948077014,0.13510807330256092,0.0,4,0
41,SP,6.416214358109833,0.4239336288630057,0.0,7,0
37,SP,6.302366181071519,0.19421581783301267,0.0,5,0
11,ST,6.493724647232252,0.6058842285683921,312.15354822676187,7,0
56,N,0.0,0.9272143387620619,0.0,4,0
46,SP,5.826465920838689,1.3081099011422817,0.0,7,0
9,ST,4.471782669172612,0.6221680156024945,989.6810952653763,6,0
34,SP,10.010317569173594,0.20966783062464459,0.0,5,0
21,ST,3.39835203537519,6.226456561636256,5.437400068998402,7,0
42,SP,5.590367533630331,0.30000470526864276,0.0,6,0
56,N,0.0,0.1208771667416784,0.0,5,0
30,SP,6.977588936358587,0.040903714551027294,0.0,4,0
11,ST,6.581404379830867,0.6557412925724675,411.934938915736,7,0
11,ST,6.006727345198035,0.49014211340342384,53.32759547408831,5,0
3,ST,9.067409643652185,0.1250326996693323,572.5311470857501,5,0
56,N,0.0,0.06209834393954733,0.0,4,0
45,SP,5.020783833290691,0.4929609090817918,0.0,7,0
45,SP,3.9795220921117824,0.43498502068432754,0.0,6,0
14,ST,6.071752627254245,3.059967950770815,16.451250589960587,7,0
43,SP,4.977101498566839,0.3051631612445177,0.0,6,0
5,ST,3.6760378947875982,0.1000295541669051,4442.062300751001,6,0
46,SP,5.608168801641786,1.028058115228535,0.0,6,0
6,ST,8.254865012396797,0.39128337273651226,279.8034364093328,8,0
21,ST,2.610208734045847,3.228790631894427,4.276315943835294,5,0
18,ST,4.094574681388967,1.8909334920775478,24.94245347035283,7,0
7,ST,8.45491021826515,0.4945073495890646,334.2908184754553,8,0
56,N,0.0,0.1442650494129752,0.0,5,0
8,ST,7.6305106987953515,0.567806344487814,318.0395463447887,8,0
28,ST,1.526441251701586,47.35207650702296,0.20214676386334876,8,0
42,SP,6.540576237084487,0.8160373503670805,0.0,8,0
6,ST,6.457815282743832,0.20196202116776749,58.313320852417405,4,0
10,ST,6.697378050367838,0.5645681678296217,499.22982960377357,8,0
17,ST,5.039223266963872,6.173345421952832,7.697142329240099,8,0
5,ST,7.203393221883399,0.19968876705721766,1487.2638875355344,5,0
34,SP,9.574995338454134,0.1614731670163902,0.0,6,0
5,ST,9.0923440636111,0.5224959155265664,78.2745202471286,8,0
40,SP,5.046968993874051,0.18711351148435373,0.0,4,0
35,SP,8.139298376519347,0.12453240421066257,0.0,5,0
14,ST,5.275849921227045,0.7813817655904516,132.53181209131907,6,0
56,N,0.0,0.371631000638562,0.0,4,0
16,ST,5.419986002408702,1.9723785283850428,37.17356286083726,8,0
13,ST,6.069971758317945,1.0702420213677106,122.86539174654955,6,0
3,ST,5.665617516260646,0.09475144797187607,6498.850158639957,5,0
20,ST,3.554003626884186,6.224226471707155,11.944160783720235,7,0
56,N,0.0,0.45660943712487917,0.0,4,0
56,N,0.0,0.11238408904839674,0.0,4,0
56,N,0.0,0.11104472829653517,0.0,6,0
4,ST,9.189181728034017,0.27835177892198515,589.1284547120916,6,0
45,SP,5.187659659715127,0.7944620717663258,0.0,8,0
2,ST,11.397484245922898,0.3316152104182356,1513.071635886328,8,0
36,SP,6.5892298532531735,0.1772364705292322,0.0,5,0
8,ST,5.442715619728214,0.12973944827317155,103.96273476692899,5,0
5,ST,9.061658437189077,0.38642376662085476,242.30437717843154,8,0
2,ST,9.653364094259539,0.21045432080820936,2875.9763058816543,8,0
10,ST,5.7358998733415065,0.4137935032437247,243.62177144678182,8,0
45,SP,5.875969298101659,1.2725720126343816,0.0,6,0
7,ST,7.691998010024615,0.6475180641660413,826.1039276662099,8,0
4,ST,7.953332928849482,0.15581829312719164,2225.7329695987505,6,0
8,ST,6.441902131089478,0.6218328757701096,875.3141789864455,6,0
38,SP,7.221453494679327,0.27840502344704715,0.0,6,0
11,ST,6.785767774765949,1.1326985010346136,232.1096230992865,7,0
56,N,0.0,0.03769935344742369,0.0,4,0
35,SP,4.620827275777649,0.06585675387427031,0.0,4,0
3,ST,6.036436119815165,0.06929030531641243,3322.424087170824,4,0
38,SP,7.780443864040413,0.34878931026397036,0.0,5,0
51,SP,2.152311459517429,1.3701722557732066,0.0,8,0
12,ST,6.269567513419839,0.6371984649207528,174.96745575540672,8,0
3,ST,9.445554997486838,0.3293989369900444,1681.3571085399485,7,0
26,ST,1.9937411595395769,25.687428714173258,0.4699751878752932,8,0
42,SP,6.89952539697717,1.607320498358816,0.0,7,0
56,N,0.0,0.0948344175827748,0.0,4,0
36,SP,9.077564513047275,0.44192086624055466,0.0,5,0
33,SP,5.5898241381135465,0.06467580247424963,0.0,4,0
56,N,0.0,0.08142384488315975,0.0,4,0
8,ST,5.465417239907162,0.21910983332225661,867.556595963975,4,0
50,SP,3.1996556654575006,1.7095073183303815,0.0,5,0
4,ST,8.959765157001833,0.40865039565058275,725.141543659901,7,0
7,ST,8.68555241825196,1.0153984768903486,97.88992549826372,7,0
56,N,0.0,17.364435212135266,0.0,4,0
6,ST,8.199306544188856,0.40580718012355743,876.5320292389409,6,0
51,SP,2.843374959574228,1.9688689393083458,0.0,6,0
6,ST,8.594488503278924,0.6049718510759801,579.1257844332447,8,0
56,N,0.0,0.0837384655406685,0.0,4,0
6,ST,6.087906916937981,0.19001987568595663,1256.8980911890467,6,0
13,ST,5.445946456168778,0.902643169846652,83.53104758984979,7,0
2,ST,7.11654560508497,0.05379970763547384,7764.676229213364,4,0
43,SP,5.756549392408038,0.5236286071929038,0.0,8,0
38,SP,5.531752148367624,0.11973589180826097,0.0,4,0
56,N,0.0,0.26235472551626743,0.0,4,0
56,N,0.0,0.23619535341661219,0.0,5,0
48,SP,4.210660209361551,0.9931948217093957,0.0,6,0
43,SP,4.071479594240944,0.2573790355030829,0.0,6,0
56,N,0.0,0.17873648894959557,0.0,4,0
36,SP,6.385051532710923,0.13417757193371133,0.0,4,0
25,ST,2.3149641850646328,42.17411893000525,0.358732270862794,5,0
56,N,0.0,24.742978825805164,0.0,5,0
56,N,0.0,0.06951989534599254,0.0,4,0
32,SP,7.185720815869672,0.08200788338396776,0.0,4,0
52,SP,1.809505707982463,9.58517017116681,0.0,5,0
56,N,0.0,0.41400095511666296,0.0,7,0
35,SP,8.922195924085681,0.3266947569832352,0.0,5,0
5,ST,6.388470858408587,0.09789197010140704,1676.64256364014,5,0
12,ST,6.590803979103508,2.243238413866493,54.95183010447295,8,0
4,ST,7.94183614605956,0.23588203919202566,2887.4492525598143,7,0
15,ST,5.148187802269177,1.5747355815966029,252.91455574749529,7,0
