alpha,volume,dominated
9.1191184362218,0.03851139412213875,False
7.970835271120126,0.0057918873690834295,False
8.400940735016889,0.028167891880976813,False
1.9252515869281144,0.47039843026662626,True
3.0749895897083435,0.26929407023305235,True
4.142002069407576,0.01574480909195376,True
4.682001695602977,0.00815570097451753,True
8.380739081327489,0.04095105266585192,True
5.132730589433553,0.09153697008282771,True
4.8474684294367645,0.014988515419892665,True
3.7258395141743237,0.02306975101952429,True
5.957911366924535,0.02180302140900278,True
6.985213267203266,0.05026875857544318,True
4.778732959776639,0.20384802525868798,True
3.8202596544882836,0.05715027055100515,True
2.248013230435961,0.3579441135346542,True
5.5568233695692,0.19717186254973448,True
4.227638598143529,0.013223586447112095,True
3.508944414092255,0.0763522914921709,True
2.688381833899485,0.3024438085171512,True
5.712126245391077,0.01629518119157771,True
3.352155463180313,0.10779883316556543,True
5.672621413041327,0.2430152054717716,True
5.7871167106881005,0.04304062652999444,True
4.096529112751433,0.024381381743166133,True
3.196237376284401,0.05510803615443238,True
3.163418798531456,0.2829773969285189,True
3.9864254362436573,0.1521483183551942,True
3.878928090425475,0.014660715163293718,True
5.7410689543848,0.012608253446571538,True
5.710300720603156,0.06563211891572023,True
