alpha,volume,ctrl,dominated
12.969040608172989,0.003429130244073423,0.31780730371278404,False
7.999100967696068,0.0012145725529990688,9.510977599383462,False
9.744862591454059,0.002801209347996357,128.16192852268918,False
12.969065011149583,0.003429130244073423,0.31780730371278404,False
12.91463098048306,0.003418137994649292,0.32651129722820205,False
12.913478486689009,0.004423751273545593,0.37625461399721005,False
12.913445468960907,0.004423751273545593,0.37625461399721005,False
12.913518007934384,0.004423751273545593,0.37625461399721005,False
12.909999571344523,0.003429130244073423,0.3337675760625516,False
12.655578435530158,0.003418137994649292,0.33006984979080334,False
12.65559694625708,0.003418137994649292,0.33006984979080334,False
12.655545188643226,0.003418137994649292,0.33006984979080334,False
12.655584927938106,0.003418137994649292,0.33006984979080334,False
12.655578435530158,0.003418137994649292,0.33006984979080334,False
12.65559694625708,0.003418137994649292,0.33006984979080334,False
12.655545188643226,0.003418137994649292,0.33006984979080334,False
12.655584927938106,0.003418137994649292,0.33006984979080334,False
9.787649209619277,0.002801209347996357,127.80991352108278,False
12.65559694625708,0.003418137994649292,0.33006984979080334,False
12.655545188643226,0.003418137994649292,0.33006984979080334,False
9.145671011485433,0.0022616172908006,31.800176371103415,False
11.755519527642146,0.0017104168724946828,8.71118575727286,False
11.461759639250646,0.0017104168724946828,9.097564525833873,False
9.145674640105907,0.0022616172908006,31.800176371103415,False
11.256469584384329,0.002251264299271682,18.011298168822837,False
9.756954291900234,0.0021149150427678723,26.520846930899697,False
9.756958597510227,0.0021149150427678723,26.520846930899697,False
11.256471010786681,0.002251264299271682,18.011298168822837,False
9.806196687632822,0.0021247908169111096,26.76955618136255,False
9.736579497645225,0.002101847681784249,27.53029130956467,False
12.313743115016585,0.003980976770185202,0.48570803359717707,False
11.319220709535143,0.0031939000306440792,42.159686486005505,False
9.756953565665583,0.0021149150427678723,26.520846930899697,False
8.855882601480467,0.002285462631162591,74.85480961851157,False
10.339335148776145,0.0017543576644392623,12.263986517649121,False
9.378683076186128,0.0022959094746947055,66.96324363887449,False
7.999098109070013,0.0012145725529990688,9.510977599383462,False
12.313709665199116,0.003980976770185202,0.48570803359717707,False
8.855877736882736,0.002285462631162591,74.85480961851157,False
9.75695521734643,0.0021149150427678723,26.520846930899697,False
11.26791624109591,0.0028658569160229684,91.80465224381558,False
10.70475222241112,0.0021628164913973765,18.77336729169831,False
10.339335148776145,0.0017543576644392623,12.263986517649121,False
11.458474321736096,0.0015193516892208381,9.027775921736957,False
12.284287747623074,0.0027014874417226973,10.250125211014769,False
11.45751879230063,0.0017104168724946828,9.182371686917008,False
10.414702401804476,0.0013633362004308587,10.960694637309219,False
9.806200856952085,0.0021247908169111096,26.76955618136255,False
9.595461028444841,0.001250032113318913,10.613347190590613,False
8.855882601480467,0.002285462631162591,74.85480961851157,False
8.855877736882736,0.002285462631162591,74.85480961851157,False
8.855876989550037,0.002285462631162591,74.85480961851157,False
12.013356838104261,0.0024990687839813973,14.76014403181408,False
8.855882601480467,0.002285462631162591,74.85480961851157,False
8.855877736882736,0.002285462631162591,74.85480961851157,False
9.75695521734643,0.0021149150427678723,26.520846930899697,False
12.313748630713658,0.003980976770185202,0.48570803359717707,False
11.755519527642146,0.0017104168724946828,8.71118575727286,False
9.736580657737273,0.002101847681784249,27.53029130956467,False
7.9991025257015185,0.0012145725529990688,9.510977599383462,False
11.256469584384329,0.002251264299271682,18.011298168822837,False
9.756954291900234,0.0021149150427678723,26.520846930899697,False
10.414702401804476,0.0013633362004308587,10.960694637309219,False
10.00996594463484,0.0022131659338022786,25.414334290351622,False
8.855878869040831,0.002285462631162591,74.85480961851157,False
9.806197972883174,0.0021247908169111096,26.76955618136255,False
10.704746637512223,0.0021628164913973765,18.77336729169831,False
9.592620690987259,0.002251264299271682,30.948332540933965,False
9.145671011485433,0.0022616172908006,31.800176371103415,False
12.313709665199116,0.003980976770185202,0.48570803359717707,False
8.855877736882736,0.002285462631162591,74.85480961851157,False
7.501223571645481,0.002225389232995141,70.57960188514683,False
9.756953565665583,0.0021149150427678723,26.520846930899697,False
8.855882601480467,0.002285462631162591,74.85480961851157,False
9.595457313171702,0.001250032113318913,10.613347190590613,False
11.256471010786681,0.002251264299271682,18.011298168822837,False
11.755513184922412,0.0017104168724946828,8.71118575727286,False
11.755519527642146,0.0017104168724946828,8.71118575727286,False
9.80619764612205,0.0021247908169111096,26.76955618136255,False
11.888291543570222,0.0022841331377000656,13.904182981393266,False
10.774147840852486,0.0021171769450628575,18.26676321796992,False
10.547949107647478,0.0022333209241680147,20.140511840942683,False
